Timestamp for sample frequency every 1 min,Temperature_Celsius,Relative_Humidity
2020-03-10 05:02:00,13.9,58.1
2020-03-10 05:03:00,13.9,58.1
2020-03-10 05:04:00,13.9,58.1
2020-03-10 05:05:00,13.9,58.1
2020-03-10 05:06:00,13.9,58.3
2020-03-10 05:07:00,13.9,58.3
2020-03-10 05:08:00,13.9,58.5
2020-03-10 05:09:00,13.9,58.5
2020-03-10 05:10:00,13.8,58.4
2020-03-10 05:11:00,13.8,58.4
2020-03-10 05:12:00,13.8,58.4
2020-03-10 05:13:00,13.8,58.4
2020-03-10 05:14:00,13.9,58.5
2020-03-10 05:15:00,13.9,58.5
2020-03-10 05:16:00,13.9,58.5
2020-03-10 05:17:00,13.8,58.5
2020-03-10 05:18:00,13.8,58.5
2020-03-10 05:19:00,13.8,58.6
2020-03-10 05:20:00,13.8,58.6
2020-03-10 05:21:00,13.8,58.6
2020-03-10 05:22:00,13.8,58.8
2020-03-10 05:23:00,13.8,59
2020-03-10 05:24:00,13.8,58.9
2020-03-10 05:25:00,13.8,59
2020-03-10 05:26:00,13.8,58.9
2020-03-10 05:27:00,13.7,58.9
2020-03-10 05:28:00,13.7,59
2020-03-10 05:29:00,13.7,59
2020-03-10 05:30:00,13.7,59.1
2020-03-10 05:31:00,13.7,59.2
2020-03-10 05:32:00,13.7,59.3
2020-03-10 05:33:00,13.6,59.3
2020-03-10 05:34:00,13.6,59.3
2020-03-10 05:35:00,13.6,59.5
2020-03-10 05:36:00,13.6,59.4
2020-03-10 05:37:00,13.6,59.3
2020-03-10 05:38:00,13.6,59.4
2020-03-10 05:39:00,13.6,59.7
2020-03-10 05:40:00,13.6,59.5
2020-03-10 05:41:00,13.6,59.5
2020-03-10 05:42:00,13.6,59.6
2020-03-10 05:43:00,13.6,59.7
2020-03-10 05:44:00,13.6,59.7
2020-03-10 05:45:00,13.5,59.7
2020-03-10 05:46:00,13.5,59.8
2020-03-10 05:47:00,13.5,60.1
2020-03-10 05:48:00,13.5,59.8
2020-03-10 05:49:00,13.5,59.8
2020-03-10 05:50:00,13.5,59.9
2020-03-10 05:51:00,13.5,59.9
2020-03-10 05:52:00,13.5,60
2020-03-10 05:53:00,13.4,60
2020-03-10 05:54:00,13.4,60.4
2020-03-10 05:55:00,13.4,60.2
2020-03-10 05:56:00,13.4,60.2
2020-03-10 05:57:00,13.4,60.5
2020-03-10 05:58:00,13.4,60.5
2020-03-10 05:59:00,13.4,60.3
2020-03-10 06:00:00,13.4,60.4
2020-03-10 06:01:00,13.4,60.3
2020-03-10 06:02:00,13.4,60.3
2020-03-10 06:03:00,13.4,60.3
2020-03-10 06:04:00,13.3,60.4
2020-03-10 06:05:00,13.3,60.5
2020-03-10 06:06:00,13.3,60.5
2020-03-10 06:07:00,13.3,60.7
2020-03-10 06:08:00,13.3,60.6
2020-03-10 06:09:00,13.3,60.6
2020-03-10 06:10:00,13.3,60.8
2020-03-10 06:11:00,13.3,60.7
2020-03-10 06:12:00,13.3,60.8
2020-03-10 06:13:00,13.3,60.6
2020-03-10 06:14:00,13.3,60.8
2020-03-10 06:15:00,13.3,60.7
2020-03-10 06:16:00,13.3,60.8
2020-03-10 06:17:00,13.3,60.7
2020-03-10 06:18:00,13.3,60.9
2020-03-10 06:19:00,13.3,60.8
2020-03-10 06:20:00,13.3,60.7
2020-03-10 06:21:00,13.3,60.9
2020-03-10 06:22:00,13.3,61
2020-03-10 06:23:00,13.3,60.9
2020-03-10 06:24:00,13.3,61.2
2020-03-10 06:25:00,13.2,61.3
2020-03-10 06:26:00,13.2,61.1
2020-03-10 06:27:00,13.2,61.1
2020-03-10 06:28:00,13.2,61.3
2020-03-10 06:29:00,13.2,61.2
2020-03-10 06:30:00,13.2,61.2
2020-03-10 06:31:00,13.2,61.2
2020-03-10 06:32:00,13.2,61.2
2020-03-10 06:33:00,13.2,61.2
2020-03-10 06:34:00,13.2,61.3
2020-03-10 06:35:00,13.2,61.3
2020-03-10 06:36:00,13.1,61.5
2020-03-10 06:37:00,13.1,61.5
2020-03-10 06:38:00,13.1,61.6
2020-03-10 06:39:00,13.1,61.7
2020-03-10 06:40:00,13.1,61.8
2020-03-10 06:41:00,13.1,61.6
2020-03-10 06:42:00,13.1,61.6
2020-03-10 06:43:00,13.1,61.7
2020-03-10 06:44:00,13.1,61.6
2020-03-10 06:45:00,13,61.6
2020-03-10 06:46:00,13.1,61.7
2020-03-10 06:47:00,13,61.7
2020-03-10 06:48:00,13,61.8
2020-03-10 06:49:00,13,61.7
2020-03-10 06:50:00,13,61.8
2020-03-10 06:51:00,13,61.9
2020-03-10 06:52:00,13,61.9
2020-03-10 06:53:00,13,61.9
2020-03-10 06:54:00,13,62
2020-03-10 06:55:00,12.9,61.9
2020-03-10 06:56:00,12.9,61.9
2020-03-10 06:57:00,12.9,62
2020-03-10 06:58:00,12.9,62.1
2020-03-10 06:59:00,12.9,62.2
2020-03-10 07:00:00,12.9,62.2
2020-03-10 07:01:00,12.9,62.2
2020-03-10 07:02:00,12.9,62.3
2020-03-10 07:03:00,12.9,62.3
2020-03-10 07:04:00,12.9,62.2
2020-03-10 07:05:00,12.8,62.3
2020-03-10 07:06:00,12.8,62.5
2020-03-10 07:07:00,12.8,62.5
2020-03-10 07:08:00,12.8,62.6
2020-03-10 07:09:00,12.8,62.6
2020-03-10 07:10:00,12.8,62.8
2020-03-10 07:11:00,12.8,62.8
2020-03-10 07:12:00,12.8,62.8
2020-03-10 07:13:00,12.8,63
2020-03-10 07:14:00,12.8,63.7
2020-03-10 07:15:00,12.8,63.2
2020-03-10 07:16:00,12.8,63.3
2020-03-10 07:17:00,12.8,63.2
2020-03-10 07:18:00,12.8,63.1
2020-03-10 07:19:00,12.8,63.4
2020-03-10 07:20:00,12.8,63.5
2020-03-10 07:21:00,12.8,63.5
2020-03-10 07:22:00,12.8,63.5
2020-03-10 07:23:00,12.8,63.6
2020-03-10 07:24:00,12.8,63.5
2020-03-10 07:25:00,12.8,63.9
2020-03-10 07:26:00,12.8,64.4
2020-03-10 07:27:00,12.8,64.9
2020-03-10 07:28:00,12.8,64.8
2020-03-10 07:29:00,12.8,64.9
2020-03-10 07:30:00,12.8,64.7
2020-03-10 07:31:00,12.8,64.8
2020-03-10 07:32:00,12.8,65.4
2020-03-10 07:33:00,12.8,65.3
2020-03-10 07:34:00,12.8,65.1
2020-03-10 07:35:00,12.8,65.4
2020-03-10 07:36:00,12.8,65.7
2020-03-10 07:37:00,12.8,66
2020-03-10 07:38:00,12.8,66.2
2020-03-10 07:39:00,12.7,66.3
2020-03-10 07:40:00,12.7,66.5
2020-03-10 07:41:00,12.7,66.7
2020-03-10 07:42:00,12.7,66.9
2020-03-10 07:43:00,12.7,67.1
2020-03-10 07:44:00,12.7,67.4
2020-03-10 07:45:00,12.7,67.4
2020-03-10 07:46:00,12.7,67.8
2020-03-10 07:47:00,12.6,67.7
2020-03-10 07:48:00,12.6,68.7
2020-03-10 07:49:00,12.6,68.7
2020-03-10 07:50:00,12.5,69.7
2020-03-10 07:51:00,12.5,69.3
2020-03-10 07:52:00,12.5,69.5
2020-03-10 07:53:00,12.5,69.7
2020-03-10 07:54:00,12.5,70.2
2020-03-10 07:55:00,12.5,70.4
2020-03-10 07:56:00,12.4,70.7
2020-03-10 07:57:00,12.4,71.2
2020-03-10 07:58:00,12.4,71.3
2020-03-10 07:59:00,12.3,71
2020-03-10 08:00:00,12.3,71.7
2020-03-10 08:01:00,12.3,71.4
2020-03-10 08:02:00,12.3,71.5
2020-03-10 08:03:00,12.3,71.5
2020-03-10 08:04:00,12.3,71.5
2020-03-10 08:05:00,12.3,71.4
2020-03-10 08:06:00,12.3,71.7
2020-03-10 08:07:00,12.3,72
2020-03-10 08:08:00,12.3,71.7
2020-03-10 08:09:00,12.3,72.9
2020-03-10 08:10:00,12.3,72.4
2020-03-10 08:11:00,12.3,72.6
2020-03-10 08:12:00,12.3,72.4
2020-03-10 08:13:00,12.3,73
2020-03-10 08:14:00,12.3,72.7
2020-03-10 08:15:00,12.3,72.6
2020-03-10 08:16:00,12.3,72.9
2020-03-10 08:17:00,12.3,73.5
2020-03-10 08:18:00,12.3,73.4
2020-03-10 08:19:00,12.3,73.1
2020-03-10 08:20:00,12.3,73.6
2020-03-10 08:21:00,12.3,73.7
2020-03-10 08:22:00,12.3,73.5
2020-03-10 08:23:00,12.3,73.2
2020-03-10 08:24:00,12.3,73.7
2020-03-10 08:25:00,12.3,73.7
2020-03-10 08:26:00,12.3,73.9
2020-03-10 08:27:00,12.3,73.8
2020-03-10 08:28:00,12.3,73.5
2020-03-10 08:29:00,12.3,73.2
2020-03-10 08:30:00,12.3,73.7
2020-03-10 08:31:00,12.3,73.6
2020-03-10 08:32:00,12.3,73.6
2020-03-10 08:33:00,12.3,73.7
2020-03-10 08:34:00,12.3,73.7
2020-03-10 08:35:00,12.3,73.6
2020-03-10 08:36:00,12.3,73.5
2020-03-10 08:37:00,12.3,73.9
2020-03-10 08:38:00,12.3,74.2
2020-03-10 08:39:00,12.3,74
2020-03-10 08:40:00,12.3,73.9
2020-03-10 08:41:00,12.3,73.9
2020-03-10 08:42:00,12.3,73.8
2020-03-10 08:43:00,12.3,74.6
2020-03-10 08:44:00,12.3,74.5
2020-03-10 08:45:00,12.3,74.6
2020-03-10 08:46:00,12.3,74.6
2020-03-10 08:47:00,12.3,74.6
2020-03-10 08:48:00,12.3,74.6
2020-03-10 08:49:00,12.3,74.7
2020-03-10 08:50:00,12.3,74.4
2020-03-10 08:51:00,12.3,74.6
2020-03-10 08:52:00,12.3,74.7
2020-03-10 08:53:00,12.4,74.5
2020-03-10 08:54:00,12.4,74.6
2020-03-10 08:55:00,12.4,74.7
2020-03-10 08:56:00,12.4,74.8
2020-03-10 08:57:00,12.4,74.9
2020-03-10 08:58:00,12.4,75.2
2020-03-10 08:59:00,12.5,75.1
2020-03-10 09:00:00,12.5,74.7
2020-03-10 09:01:00,12.5,75
2020-03-10 09:02:00,12.5,75
2020-03-10 09:03:00,12.5,75.1
2020-03-10 09:04:00,12.5,74.9
2020-03-10 09:05:00,12.5,75.1
2020-03-10 09:06:00,12.5,75.3
2020-03-10 09:07:00,12.5,75.2
2020-03-10 09:08:00,12.5,75.2
2020-03-10 09:09:00,12.5,74.9
2020-03-10 09:10:00,12.6,75.2
2020-03-10 09:11:00,12.6,75.2
2020-03-10 09:12:00,12.6,75.2
2020-03-10 09:13:00,12.6,75.1
2020-03-10 09:14:00,12.6,75.2
2020-03-10 09:15:00,12.7,75.3
2020-03-10 09:16:00,12.7,75.2
2020-03-10 09:17:00,12.7,75.3
2020-03-10 09:18:00,12.7,75.1
2020-03-10 09:19:00,12.7,75.4
2020-03-10 09:20:00,12.7,75.4
2020-03-10 09:21:00,12.7,75.3
2020-03-10 09:22:00,12.7,75.3
2020-03-10 09:23:00,12.8,75.1
2020-03-10 09:24:00,12.8,75.4
2020-03-10 09:25:00,12.8,75.3
2020-03-10 09:26:00,12.8,75.9
2020-03-10 09:27:00,12.8,75.5
2020-03-10 09:28:00,12.8,75.4
2020-03-10 09:29:00,12.8,75.4
2020-03-10 09:30:00,12.8,75.5
2020-03-10 09:31:00,12.8,75.4
2020-03-10 09:32:00,12.8,75.4
2020-03-10 09:33:00,12.8,75.5
2020-03-10 09:34:00,12.8,75.3
2020-03-10 09:35:00,12.8,75.4
2020-03-10 09:36:00,12.8,75.4
2020-03-10 09:37:00,12.8,75.2
2020-03-10 09:38:00,12.8,75.1
2020-03-10 09:39:00,12.8,75.2
2020-03-10 09:40:00,12.9,75.2
2020-03-10 09:41:00,12.9,75.3
2020-03-10 09:42:00,12.9,75.4
2020-03-10 09:43:00,12.9,75.2
2020-03-10 09:44:00,12.9,75.4
2020-03-10 09:45:00,12.9,75.5
2020-03-10 09:46:00,12.9,75.3
2020-03-10 09:47:00,12.9,75.4
2020-03-10 09:48:00,13,75.6
2020-03-10 09:49:00,13,75.5
2020-03-10 09:50:00,13,75.8
2020-03-10 09:51:00,13,76
2020-03-10 09:52:00,13,76.3
2020-03-10 09:53:00,13,76
2020-03-10 09:54:00,13.1,75.9
2020-03-10 09:55:00,13.1,75.9
2020-03-10 09:56:00,13.1,76.1
2020-03-10 09:57:00,13.1,75.9
2020-03-10 09:58:00,13.2,75.9
2020-03-10 09:59:00,13.2,76
2020-03-10 10:00:00,13.2,76.5
2020-03-10 10:01:00,13.2,75.8
2020-03-10 10:02:00,13.3,75.8
2020-03-10 10:03:00,13.2,76
2020-03-10 10:04:00,13.3,75.9
2020-03-10 10:05:00,13.3,75.7
2020-03-10 10:06:00,13.3,75.7
2020-03-10 10:07:00,13.3,75.5
2020-03-10 10:08:00,13.3,75.6
2020-03-10 10:09:00,13.3,75.5
2020-03-10 10:10:00,13.3,75.7
2020-03-10 10:11:00,13.3,76.1
2020-03-10 10:12:00,13.3,75.9
2020-03-10 10:13:00,13.3,75.7
2020-03-10 10:14:00,13.3,75.9
2020-03-10 10:15:00,13.3,76.1
2020-03-10 10:16:00,13.3,76.2
2020-03-10 10:17:00,13.3,76.2
2020-03-10 10:18:00,13.2,76.2
2020-03-10 10:19:00,13.2,75.9
2020-03-10 10:20:00,13.2,76.1
2020-03-10 10:21:00,13.2,76.3
2020-03-10 10:22:00,13.2,76.5
2020-03-10 10:23:00,13.2,76.4
2020-03-10 10:24:00,13.2,76.6
2020-03-10 10:25:00,13.2,76.6
2020-03-10 10:26:00,13.2,76.6
2020-03-10 10:27:00,13.2,76.5
2020-03-10 10:28:00,13.2,77.7
2020-03-10 10:29:00,13.2,77.5
2020-03-10 10:30:00,13.2,77.7
2020-03-10 10:31:00,13.2,78
2020-03-10 10:32:00,13.2,77.9
2020-03-10 10:33:00,13.2,77.9
2020-03-10 10:34:00,13.2,77.8
2020-03-10 10:35:00,13.2,78
2020-03-10 10:36:00,13.2,78.3
2020-03-10 10:37:00,13.2,78.3
2020-03-10 10:38:00,13.3,78.6
2020-03-10 10:39:00,13.3,78.7
2020-03-10 10:40:00,13.3,79
2020-03-10 10:41:00,13.3,78.7
2020-03-10 10:42:00,13.3,79.1
2020-03-10 10:43:00,13.3,78.8
2020-03-10 10:44:00,13.4,78.5
2020-03-10 10:45:00,13.4,78.9
2020-03-10 10:46:00,13.4,78.5
2020-03-10 10:47:00,13.4,80.1
2020-03-10 10:48:00,13.4,79.3
2020-03-10 10:49:00,13.5,79
2020-03-10 10:50:00,13.5,79.4
2020-03-10 10:51:00,13.5,79.7
2020-03-10 10:52:00,13.5,79.1
2020-03-10 10:53:00,13.5,79.2
2020-03-10 10:54:00,13.5,79.4
2020-03-10 10:55:00,13.5,79.3
2020-03-10 10:56:00,13.6,79.2
2020-03-10 10:57:00,13.6,79.4
2020-03-10 10:58:00,13.6,79.8
2020-03-10 10:59:00,13.6,79.9
2020-03-10 11:00:00,13.6,79.1
2020-03-10 11:01:00,13.7,78.8
2020-03-10 11:02:00,13.7,78.9
2020-03-10 11:03:00,13.7,78.6
2020-03-10 11:04:00,13.7,79
2020-03-10 11:05:00,13.8,78.7
2020-03-10 11:06:00,13.8,78.9
2020-03-10 11:07:00,13.8,78.8
2020-03-10 11:08:00,13.8,78.6
2020-03-10 11:09:00,13.8,79
2020-03-10 11:10:00,13.8,79
2020-03-10 11:11:00,13.9,79.3
2020-03-10 11:12:00,13.9,78.6
2020-03-10 11:13:00,13.9,78.7
2020-03-10 11:14:00,13.9,78.4
2020-03-10 11:15:00,13.9,78.7
2020-03-10 11:16:00,13.9,78.9
2020-03-10 11:17:00,14,79.7
2020-03-10 11:18:00,14,78.4
2020-03-10 11:19:00,14,78.6
2020-03-10 11:20:00,14,78.4
2020-03-10 11:21:00,14,79.2
2020-03-10 11:22:00,14.1,79.1
2020-03-10 11:23:00,14.1,78.9
2020-03-10 11:24:00,14.1,79.7
2020-03-10 11:25:00,14.2,78.8
2020-03-10 11:26:00,14.2,79.4
2020-03-10 11:27:00,14.2,79.1
2020-03-10 11:28:00,14.2,79.1
2020-03-10 11:29:00,14.2,79.8
2020-03-10 11:30:00,14.2,80.2
2020-03-10 11:31:00,14.3,79.6
2020-03-10 11:32:00,14.3,79.4
2020-03-10 11:33:00,14.3,79.6
2020-03-10 11:34:00,14.4,79.5
2020-03-10 11:35:00,14.5,80.2
2020-03-10 11:36:00,14.5,79.9
2020-03-10 11:37:00,14.6,79.2
2020-03-10 11:38:00,14.6,79.1
2020-03-10 11:39:00,14.6,78.6
2020-03-10 11:40:00,14.6,79.1
2020-03-10 11:41:00,14.7,78.6
2020-03-10 11:42:00,14.7,78.6
2020-03-10 11:43:00,14.7,78.8
2020-03-10 11:44:00,14.8,79
2020-03-10 11:45:00,14.8,78.8
2020-03-10 11:46:00,14.8,77.3
2020-03-10 11:47:00,14.8,76.8
2020-03-10 11:48:00,14.9,77.2
2020-03-10 11:49:00,14.9,76.9
2020-03-10 11:50:00,15,76.7
2020-03-10 11:51:00,15.1,76.9
2020-03-10 11:52:00,15.3,74.9
2020-03-10 11:53:00,15.3,74.9
2020-03-10 11:54:00,15.4,74.3
2020-03-10 11:55:00,15.5,74.6
2020-03-10 11:56:00,15.5,74.5
2020-03-10 11:57:00,15.6,74.3
2020-03-10 11:58:00,15.7,74.4
2020-03-10 11:59:00,15.8,74.1
2020-03-10 12:00:00,15.9,74.2
2020-03-10 12:01:00,16,73.6
2020-03-10 12:02:00,16,73.9
2020-03-10 12:03:00,16.1,73.7
2020-03-10 12:04:00,16.2,73.5
2020-03-10 12:05:00,16.2,73.2
2020-03-10 12:06:00,16.2,72
2020-03-10 12:07:00,16.3,71
2020-03-10 12:08:00,16.3,71.1
2020-03-10 12:09:00,16.3,69.1
2020-03-10 12:10:00,16.4,68.8
2020-03-10 12:11:00,16.5,68.7
2020-03-10 12:12:00,16.5,67.8
2020-03-10 12:13:00,16.6,67.1
2020-03-10 12:14:00,16.6,65.2
2020-03-10 12:15:00,16.6,66.4
2020-03-10 12:16:00,16.6,65.6
2020-03-10 12:17:00,16.6,65.5
2020-03-10 12:18:00,16.7,65.7
2020-03-10 12:19:00,16.7,64.8
2020-03-10 12:20:00,16.7,65.8
2020-03-10 12:21:00,16.7,64.8
2020-03-10 12:22:00,16.7,64
2020-03-10 12:23:00,16.7,64.1
2020-03-10 12:24:00,16.7,62.5
2020-03-10 12:25:00,16.7,63.4
2020-03-10 12:26:00,16.8,64.4
2020-03-10 12:27:00,16.8,64.1
2020-03-10 12:28:00,16.9,63
2020-03-10 12:29:00,17,63.7
2020-03-10 12:30:00,17,62.4
2020-03-10 12:31:00,17,61.9
2020-03-10 12:32:00,17,61.4
2020-03-10 12:33:00,17,61.2
2020-03-10 12:34:00,17,60.9
2020-03-10 12:35:00,17,61.8
2020-03-10 12:36:00,17.1,61.7
2020-03-10 12:37:00,17.1,62.3
2020-03-10 12:38:00,17.1,61.8
2020-03-10 12:39:00,17,60.8
2020-03-10 12:40:00,17,61.1
2020-03-10 12:41:00,17,60.2
2020-03-10 12:42:00,17,60.6
2020-03-10 12:43:00,17,60.2
2020-03-10 12:44:00,17,60.6
2020-03-10 12:45:00,17,60
2020-03-10 12:46:00,17,60.9
2020-03-10 12:47:00,17,60.6
2020-03-10 12:48:00,17.1,61.3
2020-03-10 12:49:00,17.1,61.6
2020-03-10 12:50:00,17.1,61.1
2020-03-10 12:51:00,17.1,61.6
2020-03-10 12:52:00,17.1,60.6
2020-03-10 12:53:00,17.1,61.1
2020-03-10 12:54:00,17.1,60.6
2020-03-10 12:55:00,17.2,61.6
2020-03-10 12:56:00,17.2,61.4
2020-03-10 12:57:00,17.2,61.3
2020-03-10 12:58:00,17.2,61.1
2020-03-10 12:59:00,17.2,61
2020-03-10 13:00:00,17.2,60.8
2020-03-10 13:01:00,17.2,61.1
2020-03-10 13:02:00,17.1,60.4
2020-03-10 13:03:00,17.1,61.2
2020-03-10 13:04:00,17.1,60.6
2020-03-10 13:05:00,17.1,60.4
2020-03-10 13:06:00,17.1,60.4
2020-03-10 13:07:00,17.1,60.7
2020-03-10 13:08:00,17.1,61
2020-03-10 13:09:00,17.1,61.1
2020-03-10 13:10:00,17.2,61.8
2020-03-10 13:11:00,17.2,61.1
2020-03-10 13:12:00,17.2,61.1
2020-03-10 13:13:00,17.3,61.5
2020-03-10 13:14:00,17.3,62
2020-03-10 13:15:00,17.3,61.4
2020-03-10 13:16:00,17.3,60.6
2020-03-10 13:17:00,17.3,60.7
2020-03-10 13:18:00,17.3,61.6
2020-03-10 13:19:00,17.3,61.3
2020-03-10 13:20:00,17.3,61.4
2020-03-10 13:21:00,17.4,61.7
2020-03-10 13:22:00,17.4,61.4
2020-03-10 13:23:00,17.4,60.8
2020-03-10 13:24:00,17.5,61.4
2020-03-10 13:25:00,17.5,61.3
2020-03-10 13:26:00,17.5,62
2020-03-10 13:27:00,17.5,62
2020-03-10 13:28:00,17.5,61.6
2020-03-10 13:29:00,17.6,61.8
2020-03-10 13:30:00,17.6,61.7
2020-03-10 13:31:00,17.6,60.8
2020-03-10 13:32:00,17.6,61
2020-03-10 13:33:00,17.6,61.1
2020-03-10 13:34:00,17.6,61.1
2020-03-10 13:35:00,17.6,61
2020-03-10 13:36:00,17.6,60.8
2020-03-10 13:37:00,17.6,61
2020-03-10 13:38:00,17.6,61
2020-03-10 13:39:00,17.7,61.2
2020-03-10 13:40:00,17.7,61.2
2020-03-10 13:41:00,17.7,61.4
2020-03-10 13:42:00,17.7,60.9
2020-03-10 13:43:00,17.7,60.5
2020-03-10 13:44:00,17.7,61.3
2020-03-10 13:45:00,17.7,60.5
2020-03-10 13:46:00,17.7,61
2020-03-10 13:47:00,17.7,61.1
2020-03-10 13:48:00,17.7,60.9
2020-03-10 13:49:00,17.7,61
2020-03-10 13:50:00,17.7,60.5
2020-03-10 13:51:00,17.7,60.7
2020-03-10 13:52:00,17.7,60.5
2020-03-10 13:53:00,17.7,60.5
2020-03-10 13:54:00,17.8,61.3
2020-03-10 13:55:00,17.8,61.5
2020-03-10 13:56:00,18,61.4
2020-03-10 13:57:00,18.1,61.2
2020-03-10 13:58:00,18.2,61.7
2020-03-10 13:59:00,18.3,61.3
2020-03-10 14:00:00,18.4,60.7
2020-03-10 14:01:00,18.5,61.4
2020-03-10 14:02:00,18.5,60.7
2020-03-10 14:03:00,18.6,59.8
2020-03-10 14:04:00,18.6,60.2
2020-03-10 14:05:00,18.6,59.7
2020-03-10 14:06:00,18.6,59.3
2020-03-10 14:07:00,18.6,59.5
2020-03-10 14:08:00,18.6,59.2
2020-03-10 14:09:00,18.7,59.2
2020-03-10 14:10:00,18.7,58.8
2020-03-10 14:11:00,18.7,58.3
2020-03-10 14:12:00,18.8,58.9
2020-03-10 14:13:00,18.8,58.7
2020-03-10 14:14:00,18.9,58.4
2020-03-10 14:15:00,18.9,57.8
2020-03-10 14:16:00,18.9,58.3
2020-03-10 14:17:00,19,58.6
2020-03-10 14:18:00,19,57.5
2020-03-10 14:19:00,19,57.5
2020-03-10 14:20:00,18.9,57.7
2020-03-10 14:21:00,18.9,58
2020-03-10 14:22:00,18.9,57.8
2020-03-10 14:23:00,19,57.6
2020-03-10 14:24:00,18.9,57.8
2020-03-10 14:25:00,18.9,57.4
2020-03-10 14:26:00,18.9,58
2020-03-10 14:27:00,18.9,57.9
2020-03-10 14:28:00,18.9,57.3
2020-03-10 14:29:00,18.9,56.7
2020-03-10 14:30:00,18.9,57.3
2020-03-10 14:31:00,18.9,57.4
2020-03-10 14:32:00,18.9,57.2
2020-03-10 14:33:00,18.9,56.8
2020-03-10 14:34:00,18.8,56.5
2020-03-10 14:35:00,18.8,56.9
2020-03-10 14:36:00,18.8,57.1
2020-03-10 14:37:00,18.8,56.5
2020-03-10 14:38:00,18.8,56.4
2020-03-10 14:39:00,18.8,56.4
2020-03-10 14:40:00,18.8,56.2
2020-03-10 14:41:00,18.8,55.9
2020-03-10 14:42:00,18.8,55.8
2020-03-10 14:43:00,18.8,55.3
2020-03-10 14:44:00,18.8,55.8
2020-03-10 14:45:00,18.7,55.8
2020-03-10 14:46:00,18.7,55.6
2020-03-10 14:47:00,18.7,55.9
2020-03-10 14:48:00,18.7,55.9
2020-03-10 14:49:00,18.7,55.5
2020-03-10 14:50:00,18.7,55.3
2020-03-10 14:51:00,18.7,55.3
2020-03-10 14:52:00,18.7,55.1
2020-03-10 14:53:00,18.7,56.5
2020-03-10 14:54:00,18.7,56.3
2020-03-10 14:55:00,18.7,56.2
2020-03-10 14:56:00,18.7,56.3
2020-03-10 14:57:00,18.7,56.1
2020-03-10 14:58:00,18.7,56.2
2020-03-10 14:59:00,18.7,55.8
2020-03-10 15:00:00,18.7,56.2
2020-03-10 15:01:00,18.7,56.4
2020-03-10 15:02:00,18.7,56.2
2020-03-10 15:03:00,18.7,56.2
2020-03-10 15:04:00,18.7,56.4
2020-03-10 15:05:00,18.8,56.8
2020-03-10 15:06:00,18.8,56.6
2020-03-10 15:07:00,18.8,56.3
2020-03-10 15:08:00,18.8,56.1
2020-03-10 15:09:00,18.8,56.2
2020-03-10 15:10:00,18.8,56
2020-03-10 15:11:00,18.8,56
2020-03-10 15:12:00,18.9,56.4
2020-03-10 15:13:00,18.8,55.8
2020-03-10 15:14:00,18.8,55
2020-03-10 15:15:00,18.8,55.5
2020-03-10 15:16:00,18.7,55.5
2020-03-10 15:17:00,18.7,55.9
2020-03-10 15:18:00,18.7,56.1
2020-03-10 15:19:00,18.7,55.8
2020-03-10 15:20:00,18.7,55.4
2020-03-10 15:21:00,18.6,55.5
2020-03-10 15:22:00,18.6,55.5
2020-03-10 15:23:00,18.6,55.3
2020-03-10 15:24:00,18.6,55.5
2020-03-10 15:25:00,18.5,55.8
2020-03-10 15:26:00,18.5,55.9
2020-03-10 15:27:00,18.5,55.9
2020-03-10 15:28:00,18.5,56.1
2020-03-10 15:29:00,18.5,56
2020-03-10 15:30:00,18.5,55.6
2020-03-10 15:31:00,18.5,55.9
2020-03-10 15:32:00,18.5,56.1
2020-03-10 15:33:00,18.5,55.9
2020-03-10 15:34:00,18.5,56.3
2020-03-10 15:35:00,18.5,56.5
2020-03-10 15:36:00,18.5,56.7
2020-03-10 15:37:00,18.5,56.6
2020-03-10 15:38:00,18.5,56.6
2020-03-10 15:39:00,18.5,56.4
2020-03-10 15:40:00,18.5,56.4
2020-03-10 15:41:00,18.5,56.5
2020-03-10 15:42:00,18.5,56.1
2020-03-10 15:43:00,18.5,56.2
2020-03-10 15:44:00,18.5,56.4
2020-03-10 15:45:00,18.5,56.4
2020-03-10 15:46:00,18.5,56.6
2020-03-10 15:47:00,18.5,56.7
2020-03-10 15:48:00,18.5,56.5
2020-03-10 15:49:00,18.5,56.5
2020-03-10 15:50:00,18.5,56.5
2020-03-10 15:51:00,18.5,56.5
2020-03-10 15:52:00,18.6,56.7
2020-03-10 15:53:00,18.6,56.3
2020-03-10 15:54:00,18.6,56.7
2020-03-10 15:55:00,18.7,56.9
2020-03-10 15:56:00,18.8,57
2020-03-10 15:57:00,18.8,56.8
2020-03-10 15:58:00,18.9,56.7
2020-03-10 15:59:00,18.9,56.6
2020-03-10 16:00:00,18.8,56.5
2020-03-10 16:01:00,18.8,56.3
2020-03-10 16:02:00,18.8,56.6
2020-03-10 16:03:00,18.8,56.5
2020-03-10 16:04:00,18.8,56.8
2020-03-10 16:05:00,18.8,56.9
2020-03-10 16:06:00,18.8,56.5
2020-03-10 16:07:00,18.8,57
2020-03-10 16:08:00,18.8,55.9
2020-03-10 16:09:00,18.8,56.5
2020-03-10 16:10:00,18.8,56.6
2020-03-10 16:11:00,18.8,56.2
2020-03-10 16:12:00,18.7,56.1
2020-03-10 16:13:00,18.7,56.3
2020-03-10 16:14:00,18.7,56.1
2020-03-10 16:15:00,18.7,56.6
